kc_type,experiment_id,motion_folder,motion_index,motion_name,segment_id,rigid_path,nonrigid_path,sampling_frequency,n_samples,is_anomaly_case,split
gait,exp08,motion03_pause1,motion03,pause1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_nonrigid.csv,40.0,310,False,train
gait,exp08,motion03_pause1,motion03,pause1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_nonrigid.csv,40.0,310,False,train
gait,exp08,motion03_pause1,motion03,pause1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_nonrigid.csv,40.0,310,False,train
gait,exp08,motion03_pause1,motion03,pause1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_nonrigid.csv,40.0,310,False,train
gait,exp08,motion04_dangle2,motion04,dangle2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_nonrigid.csv,40.0,3000,False,train
gait,exp08,motion04_dangle2,motion04,dangle2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_nonrigid.csv,40.0,3000,False,train
gait,exp08,motion04_dangle2,motion04,dangle2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_nonrigid.csv,40.0,3000,False,train
gait,exp08,motion04_dangle2,motion04,dangle2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_nonrigid.csv,40.0,3000,False,train
gait,exp08,motion04_dangle2,motion04,dangle2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion04_dangle2\exp08_motion04_imu_nonrigid.csv,40.0,3000,False,train
gait,exp08,motion05_pause2,motion05,pause2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_nonrigid.csv,40.0,300,False,train
gait,exp08,motion05_pause2,motion05,pause2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_nonrigid.csv,40.0,300,False,train
gait,exp08,motion05_pause2,motion05,pause2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_nonrigid.csv,40.0,300,False,train
gait,exp08,motion05_pause2,motion05,pause2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_nonrigid.csv,40.0,300,False,train
gait,exp08,motion05_pause2,motion05,pause2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion05_pause2\exp08_motion05_imu_nonrigid.csv,40.0,300,False,train
gait,exp08,motion06_dangle3,motion06,dangle3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_nonrigid.csv,40.0,1950,False,train
gait,exp08,motion06_dangle3,motion06,dangle3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_nonrigid.csv,40.0,1950,False,train
gait,exp08,motion06_dangle3,motion06,dangle3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_nonrigid.csv,40.0,1950,False,train
gait,exp08,motion06_dangle3,motion06,dangle3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_nonrigid.csv,40.0,1950,False,train
gait,exp08,motion06_dangle3,motion06,dangle3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion06_dangle3\exp08_motion06_imu_nonrigid.csv,40.0,1950,False,train
gait,exp08,motion07_pause3,motion07,pause3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_nonrigid.csv,40.0,200,False,train
gait,exp08,motion07_pause3,motion07,pause3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_nonrigid.csv,40.0,200,False,train
gait,exp08,motion07_pause3,motion07,pause3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_nonrigid.csv,40.0,200,False,train
gait,exp08,motion07_pause3,motion07,pause3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_nonrigid.csv,40.0,200,False,train
gait,exp08,motion07_pause3,motion07,pause3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion07_pause3\exp08_motion07_imu_nonrigid.csv,40.0,200,False,train
gait,exp08,motion08_dangle4,motion08,dangle4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_nonrigid.csv,40.0,2850,False,train
gait,exp08,motion08_dangle4,motion08,dangle4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_nonrigid.csv,40.0,2850,False,train
gait,exp08,motion08_dangle4,motion08,dangle4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_nonrigid.csv,40.0,2850,False,train
gait,exp08,motion08_dangle4,motion08,dangle4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_nonrigid.csv,40.0,2850,False,train
gait,exp08,motion08_dangle4,motion08,dangle4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion08_dangle4\exp08_motion08_imu_nonrigid.csv,40.0,2850,False,train
gait,exp08,motion09_pause4,motion09,pause4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_nonrigid.csv,40.0,194,False,train
gait,exp08,motion09_pause4,motion09,pause4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_nonrigid.csv,40.0,194,False,train
gait,exp08,motion09_pause4,motion09,pause4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_nonrigid.csv,40.0,194,False,train
gait,exp08,motion09_pause4,motion09,pause4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_nonrigid.csv,40.0,194,False,train
gait,exp08,motion09_pause4,motion09,pause4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion09_pause4\exp08_motion09_imu_nonrigid.csv,40.0,194,False,train
gait,exp09,motion01_slow_global,motion01,slow_global,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_nonrigid.csv,40.0,1550,False,val
gait,exp09,motion01_slow_global,motion01,slow_global,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_nonrigid.csv,40.0,1550,False,val
gait,exp09,motion01_slow_global,motion01,slow_global,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_nonrigid.csv,40.0,1550,False,val
gait,exp09,motion01_slow_global,motion01,slow_global,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_nonrigid.csv,40.0,1550,False,val
gait,exp09,motion01_slow_global,motion01,slow_global,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion01_slow_global\exp09_motion01_imu_nonrigid.csv,40.0,1550,False,val
gait,exp09,motion02_pause1,motion02,pause1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_nonrigid.csv,40.0,180,False,val
gait,exp09,motion02_pause1,motion02,pause1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_nonrigid.csv,40.0,180,False,val
gait,exp09,motion02_pause1,motion02,pause1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_nonrigid.csv,40.0,180,False,val
gait,exp09,motion02_pause1,motion02,pause1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_nonrigid.csv,40.0,180,False,val
gait,exp09,motion02_pause1,motion02,pause1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion02_pause1\exp09_motion02_imu_nonrigid.csv,40.0,180,False,val
gait,exp09,motion03_fast_global,motion03,fast_global,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_nonrigid.csv,40.0,1600,False,val
gait,exp09,motion03_fast_global,motion03,fast_global,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_nonrigid.csv,40.0,1600,False,val
gait,exp09,motion03_fast_global,motion03,fast_global,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_nonrigid.csv,40.0,1600,False,val
gait,exp09,motion03_fast_global,motion03,fast_global,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_nonrigid.csv,40.0,1600,False,val
gait,exp09,motion03_fast_global,motion03,fast_global,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion03_fast_global\exp09_motion03_imu_nonrigid.csv,40.0,1600,False,val
gait,exp09,motion04_pause2,motion04,pause2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_nonrigid.csv,40.0,200,False,val
gait,exp09,motion04_pause2,motion04,pause2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_nonrigid.csv,40.0,200,False,val
gait,exp09,motion04_pause2,motion04,pause2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_nonrigid.csv,40.0,200,False,val
gait,exp09,motion04_pause2,motion04,pause2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_nonrigid.csv,40.0,200,False,val
gait,exp09,motion04_pause2,motion04,pause2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion04_pause2\exp09_motion04_imu_nonrigid.csv,40.0,200,False,val
gait,exp09,motion05_dangle_global1,motion05,dangle_global1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_nonrigid.csv,40.0,2200,False,val
gait,exp09,motion05_dangle_global1,motion05,dangle_global1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_nonrigid.csv,40.0,2200,False,val
gait,exp09,motion05_dangle_global1,motion05,dangle_global1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_nonrigid.csv,40.0,2200,False,val
gait,exp09,motion05_dangle_global1,motion05,dangle_global1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_nonrigid.csv,40.0,2200,False,val
gait,exp09,motion05_dangle_global1,motion05,dangle_global1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion05_dangle_global1\exp09_motion05_imu_nonrigid.csv,40.0,2200,False,val
gait,exp09,motion06_pause3,motion06,pause3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_nonrigid.csv,40.0,500,False,val
gait,exp09,motion06_pause3,motion06,pause3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_nonrigid.csv,40.0,500,False,val
gait,exp09,motion06_pause3,motion06,pause3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_nonrigid.csv,40.0,500,False,val
gait,exp09,motion06_pause3,motion06,pause3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_nonrigid.csv,40.0,500,False,val
gait,exp09,motion06_pause3,motion06,pause3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion06_pause3\exp09_motion06_imu_nonrigid.csv,40.0,500,False,val
gait,exp09,motion07_dangle_global2,motion07,dangle_global2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_nonrigid.csv,40.0,2000,False,val
gait,exp09,motion07_dangle_global2,motion07,dangle_global2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_nonrigid.csv,40.0,2000,False,val
gait,exp09,motion07_dangle_global2,motion07,dangle_global2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_nonrigid.csv,40.0,2000,False,val
gait,exp09,motion07_dangle_global2,motion07,dangle_global2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_nonrigid.csv,40.0,2000,False,val
gait,exp09,motion07_dangle_global2,motion07,dangle_global2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion07_dangle_global2\exp09_motion07_imu_nonrigid.csv,40.0,2000,False,val
gait,exp09,motion08_pause4,motion08,pause4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_nonrigid.csv,40.0,237,False,val
gait,exp09,motion08_pause4,motion08,pause4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_nonrigid.csv,40.0,237,False,val
gait,exp09,motion08_pause4,motion08,pause4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_nonrigid.csv,40.0,237,False,val
gait,exp09,motion08_pause4,motion08,pause4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_nonrigid.csv,40.0,237,False,val
gait,exp09,motion08_pause4,motion08,pause4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp09\motion08_pause4\exp09_motion08_imu_nonrigid.csv,40.0,237,False,val
gait,exp10,motion01_gait_slow,motion01,gait_slow,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_nonrigid.csv,40.0,2600,False,test
gait,exp10,motion01_gait_slow,motion01,gait_slow,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_nonrigid.csv,40.0,2600,False,test
gait,exp10,motion01_gait_slow,motion01,gait_slow,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_nonrigid.csv,40.0,2600,False,test
gait,exp10,motion01_gait_slow,motion01,gait_slow,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_nonrigid.csv,40.0,2600,False,test
gait,exp10,motion01_gait_slow,motion01,gait_slow,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion01_gait_slow\exp10_motion01_imu_nonrigid.csv,40.0,2600,False,test
